Index,Gene
15662,IL1RAP
15663,USP30
15664,PRSS36
15665,NUDT9
15666,LSM3
15667,MIXL1
15668,FSCN2
15669,COL19A1
15670,GLRX
15671,C9ORF128
15672,CPVL
15673,DDX20
15674,GPR31
15675,SHE
15676,LGALS7B
15677,SYNGR1
15678,TPPP2
15679,KIAA0100
15680,MXRA8
15681,RPL18A
15682,OXT
15683,CXCL10
15684,MB21D2
15685,PRELID1
15686,BARHL1
15687,ZNF619
15688,CDK9
15689,WLS
15690,PDCL3
15691,EFR3A
15692,SDHAF2
15693,ZNF239
15694,GKAP1
15695,CYB5R1
15696,MAFF
15697,OTOGL
15698,DNAJC10
15699,PPIC
15700,C1ORF216
15701,SSU72
15702,PNLIPRP3
15703,JPH4
15704,SMG5
15705,NR1I3
15706,PGAP1
15707,KIAA0895
15708,KIAA1377
15709,LEMD1
15710,HAAO
15711,SLC10A4
15712,STMN1
15713,PSMD7
15714,SLC6A12
15715,CLU
15716,APBB2
15717,AHSA2
15718,CLNS1A
15719,MDM4
15720,PRR20A
15721,ACN9
15722,BUD31
15723,LLPH
15724,ICK
15725,RAB22A
15726,LANCL3
15727,TUSC1
15728,CALR3
15729,B4GALT7
15730,CDC6
15731,RNF186
15732,C2ORF76
15733,SCRG1
15734,REC8
15735,DCBLD2
15736,NPHS1
15737,TRIM8
15738,RAMP1
15739,SEMA3F
15740,ACOT8
15741,LATS1
15742,PRKRIP1
15743,RANBP3L
15744,ST14
15745,NCAPG2
15746,RMND1
15747,SFRP2
15748,ESPL1
15749,ANP32E
15750,WDR86
15751,SORBS1
15752,HTR6
15753,DEDD
15754,IRAK1BP1
15755,RUNDC3B
15756,GMPR2
15757,OR2T27
15758,OR4C46
15759,ZNF554
15760,TRMT5
15761,SKA1
15762,NKAIN3
15763,MTMR8
15764,RSPH10B2
15765,ST6GAL1
15766,SNX9
15767,CA1
15768,FXR1
15769,DNAJC22
15770,ZEB1
15771,DHRS13
15772,PHKG2
15773,FTHL17
15774,PHF19
15775,AKAP9
15776,S1PR2
15777,RGL3
15778,TFCP2L1
15779,PRSS53
15780,TLCD2
15781,FAM25A
15782,ABCB4
15783,SLC4A3
15784,RPS6KA5
15785,LNX1
15786,KIAA1279
15787,HNRNPAB
15788,ARPC4
15789,SNRPD2
15790,NUDT22
15791,RAB4A
15792,RIOK2
15793,VCAN
15794,OTX2
15795,IRS4
15796,CYP27C1
15797,CASP8AP2
15798,PAGE1
15799,DNAJC17
15800,SNCB
15801,DNAAF3
15802,C2ORF62
15803,NOP58
15804,TDRD7
15805,OR2M5
15806,SNRPC
15807,ALDH5A1
15808,NUMB
15809,ZNF431
15810,POLR2G
15811,PMM2
15812,RCOR2
15813,SLC26A4
15814,KRTAP19-3
15815,UBA2
15816,LRRC36
15817,GMFB
15818,C5ORF44
15819,CD81
15820,KLKB1
15821,IL9
15822,GALT
15823,CDC123
15824,CFC1B
15825,CDC42EP1
15826,DES
15827,OR10G7
15828,LRP6
15829,CHMP5
15830,CRB2
15831,TRPV6
15832,XAGE5
15833,FAM100B
15834,SH3BGRL3
15835,ZNF426
15836,LOC100506888
15837,OR8K5
15838,GABBR1
15839,NFE2L2
15840,ITIH1
15841,VCY1B
15842,CALCRL
15843,TEX264
15844,CFP
15845,GPR116
15846,APTX
15847,GALNT4
15848,C2ORF54
15849,RFT1
15850,CACNA1I
15851,UBA7
15852,AP5M1
15853,ORMDL1
15854,KRTAP13-1
15855,GUK1
15856,KCNJ13
15857,ASCC3
15858,OR1J4
15859,NR1H4
15860,POMC
15861,MRGPRX3
15862,ZNF420
15863,EHD4
15864,BBX
15865,GPR50
15866,CSDA
15867,APH1B
15868,NUSAP1
15869,INPP5J
15870,TIPARP
15871,EXTL3
15872,DHH
15873,KRTAP9-4
15874,ITPR3
15875,HNMT
15876,FAAH2
15877,SIRPB2
15878,ANKRD35
15879,C16ORF89
15880,RAD9A
15881,MRAP
15882,TRNP1
15883,CKMT1B
15884,CLUAP1
15885,DCAF12
15886,S100B
15887,NPM1
15888,RAB27B
15889,C16ORF46
15890,CCL2
15891,ZNF850
15892,CXORF65
15893,BIN3
15894,NCR3
15895,TBC1D22B
15896,DNMT3L
15897,YJEFN3
15898,VSIG8
15899,RPIA
15900,UBE2V2
15901,ZEB2
15902,SAT1
15903,CDCA5
15904,ARX
15905,MYNN
15906,ANXA11
15907,PLOD3
15908,DPT
15909,MPP1
15910,ABCE1
15911,CPSF4L
15912,BRD8
15913,SPATA18
15914,PRKCE
15915,KDSR
15916,TPR
15917,MADD
15918,MPZ
15919,NDUFC2-KCTD14
15920,TAF1B
15921,HSPA2
15922,RBL1
15923,ZBTB37
15924,OR2C1
15925,LGI4
15926,ADARB1
15927,CHRM3
15928,CEP152
15929,OR8B8
15930,PLCD4
15931,VGF
15932,PDP1
15933,TENC1
15934,PDIK1L
15935,KRT27
15936,TMPO
15937,DIAPH1
15938,SHARPIN
15939,ST6GALNAC6
15940,LOC100287482
15941,CCNA2
15942,PDCD6IP
15943,ALOXE3
15944,TLE4
15945,PFAS
15946,TMEM161A
15947,CELA3A
15948,MMP19
15949,LIMA1
15950,NBPF14
15951,PREP
15952,FUBP3
15953,LOC729020
15954,SLFN14
15955,SLC39A13
15956,NCOA7
15957,ZNF665
15958,KTN1
15959,EVL
15960,IDO2
15961,UHRF1
15962,PACSIN3
15963,EHHADH
15964,HCFC1R1
15965,LRRC7
15966,CYP2C9
15967,LARS2
15968,ZC3H6
15969,HNRPLL
15970,CD99L2
15971,C17ORF61
15972,EFEMP2
15973,NOL11
15974,HIGD2A
15975,ANKFN1
15976,TMEM217
15977,PLXNB2
15978,DEFA1B
15979,STXBP3
15980,GAL3ST3
15981,RMND5B
15982,WNT10B
15983,AXL
15984,LOXL2
15985,PAIP1
15986,ASIP
15987,DDIT4L
15988,XRRA1
15989,GPA33
15990,SLC19A2
15991,ATP2C1
15992,C9ORF66
15993,TUSC3
15994,LGR6
15995,GDF6
15996,CAMKK2
15997,TOR3A
15998,BTNL3
15999,CCDC140
16000,TFDP3
16001,HIPK2
16002,FICD
16003,VPS26B
16004,RNF10
16005,NCBP1
16006,ZSCAN22
16007,PAX2
16008,C2ORF81
16009,CHPF2
16010,DCST1
16011,UBE2N
16012,BABAM1
16013,C9ORF170
16014,PDHA2
16015,NUFIP1
16016,DONSON
16017,FST
16018,TIMM44
16019,ZNF664
16020,COLEC11
16021,VSTM2B
16022,SF3A3
16023,SOX18
16024,GCNT2
16025,TMX3
16026,GYPB
16027,PRRT1
16028,ZBTB42
16029,IL21R
16030,GJD3
16031,LMX1B
16032,PARP9
16033,IGFL1
16034,EXOSC4
16035,FETUB
16036,TCF24
16037,IGFBP5
16038,KIFC2
16039,ZC3H12B
16040,GPR148
16041,OR5K4
16042,C7ORF49
16043,MPG
16044,SLIRP
16045,ADD1
16046,EFCAB6
16047,AP3B2
16048,PARP8
16049,UBAP1L
16050,PRB1
16051,ACTL9
16052,PEG3
16053,GPR64
16054,C9ORF3
16055,BRS3
16056,C11ORF84
16057,LUM
16058,C17ORF77
16059,FAM54A
16060,TRMT1L
16061,BUB1
16062,SLC6A16
16063,OR1G1
16064,CWC15
16065,UBD
16066,ZDHHC21
16067,PCDH17
16068,CST6
16069,C20ORF195
16070,USP49
16071,N4BP2L2
16072,MYBPC3
16073,MED16
16074,CAPN2
16075,STK24
16076,NAP1L3
16077,PYCRL
16078,UTP11L
16079,GMPR
16080,NAPG
16081,MT1M
16082,PLSCR5
16083,EIF4A1
16084,OR10Z1
16085,GDI1
16086,TMCO2
16087,LINS
16088,SIGLEC5
16089,C3ORF22
16090,CLEC7A
16091,TPGS2
16092,IL4
16093,AADACL3
16094,BUB1B
16095,RBM39
16096,YTHDC2
16097,BAI2
16098,MMP8
16099,SULT1E1
16100,SUB1
16101,OTUD4
16102,IGF2BP1
16103,SPATA22
16104,MAF
16105,UCP1
16106,PEF1
16107,PIDD
16108,OPTC
16109,CWF19L1
16110,EHD1
16111,MAP3K12
16112,ABHD13
16113,FSD1
16114,EID2
16115,OLFML2B
16116,GIMAP2
16117,CT47A7
16118,KIAA2018
16119,SWT1
16120,SLC19A1
16121,CHM
16122,MRTO4
16123,SENP3
16124,BAZ1A
16125,OR1M1
16126,RBBP4
16127,FAM127C
16128,EGFL6
16129,MYH6
16130,ARAP1
16131,XAGE2
16132,C6ORF15
16133,CA2
16134,POLD2
16135,EPHX1
16136,CENPE
16137,CLEC2L
16138,CPNE3
16139,FSTL5
16140,FGF10
16141,ZNF79
16142,ACTR3
16143,MRPS16
16144,ALAS1
16145,EGF
16146,TDRD10
16147,PECR
16148,C20ORF112
16149,DENND5B
16150,TMEM27
16151,FOXQ1
16152,OR2M4
16153,SLC35G6
16154,JAM3
16155,ZBTB34
16156,TMTC3
16157,CCDC66
16158,ERGIC2
16159,PRRT4
16160,WSCD1
16161,LOC100862671
16162,CSTL1
16163,DCLRE1C
16164,NDE1
16165,SMPD1
16166,TAS2R41
16167,CENPK
16168,SLC35D2
16169,HSPB7
16170,BST2
16171,SPAST
16172,C22ORF24
16173,SLAMF7
16174,CDH16
16175,CCDC135
16176,ESYT1
16177,GABPA
16178,LRTOMT
16179,TXNRD1
16180,UBAC1
16181,GSTO2
16182,ZSCAN18
16183,BHLHE40
16184,GRXCR2
16185,CD68
16186,A2M
16187,RNF19A
16188,C11ORF57
16189,PTPRO
16190,IL7R
16191,ARMCX4
16192,GLB1L3
16193,PSORS1C2
16194,PRPF8
16195,C1ORF212
16196,ZNF473
16197,C11ORF41
16198,TCEA2
16199,PARD3B
16200,ATP9A
16201,TRIM69
16202,RXFP3
16203,POLE2
16204,F11R
16205,OSGEP
16206,LENG9
16207,ALPPL2
16208,EPYC
16209,ZNF385C
16210,AKT1
16211,HIST1H2AM
16212,CHEK1
16213,MAFB
16214,PDE10A
16215,NOTUM
16216,RND1
16217,RWDD1
16218,DLL4
16219,TMEM129
16220,THAP10
16221,GABRQ
16222,OR8B12
16223,XRCC5
16224,ACOT2
16225,SERPINC1
16226,TSPAN4
16227,C18ORF1
16228,CACNA1E
16229,PRR5L
16230,CPNE9
16231,PLEKHA8
16232,KIAA0564
16233,GFI1
16234,GPR15
16235,SLITRK3
16236,ZFYVE21
16237,ATOH7
16238,ZFAND3
16239,OGDHL
16240,RPL23
16241,ADAM2
16242,ZFP82
16243,GLYR1
16244,CARD10
16245,SELRC1
16246,LRRC42
16247,ACPT
16248,VDAC3
16249,REPS1
16250,PILRB
16251,HPD
16252,PFDN5
16253,BCL10
16254,ATOX1
16255,KIF3B
16256,GRIPAP1
16257,PDZRN4
16258,TAGLN2
16259,OAF
16260,MGAT4C
16261,TUBB4B
16262,TTPA
16263,LZIC
16264,ABLIM3
16265,MCOLN2
16266,FURIN
16267,AMN1
16268,SEMA4F
16269,C3ORF39
16270,MDH1B
16271,TAF6
16272,TMEM131
16273,NAA20
16274,SMARCE1
16275,SYNDIG1L
16276,NLRX1
16277,GRIA3
16278,TBCD
16279,MRPS31
16280,SPOCD1
16281,USE1
16282,DEPDC1B
16283,LOC100129636
16284,AP1S3
16285,OR2AE1
16286,PRAMEF15
16287,ATAD2
16288,SLC35G5
16289,BUD13
16290,JHDM1D
16291,TECPR2
16292,EZR
16293,PHLDB3
16294,SGMS1
16295,CDV3
16296,ERP29
16297,MAGEB2
16298,ADAMTS14
16299,LOC730159
16300,TEX10
16301,MTRF1L
16302,TGFBR3
16303,EPB41L2
16304,C1ORF182
16305,GOLGA2
16306,C3ORF35
16307,OR51E2
16308,CST4
16309,FAM82A2
16310,MLF1IP
16311,UGT1A7
16312,STMN4
16313,ADRB1
16314,TRIM13
16315,LRRC6
16316,ISLR2
16317,ZNF486
16318,CTNNAL1
16319,COPS3
16320,MRGPRG
16321,GPR142
16322,ABAT
16323,CORO1A
16324,PRR5-ARHGAP8
16325,USP27X
16326,ZNRF2
16327,CDC20
16328,IL17RE
16329,BIN2
16330,PLA2G7
16331,CEP19
16332,GAPDH
16333,RAPGEF5
16334,MCI
16335,BCL2L2-PABPN1
16336,FAM169A
16337,KCNE1
16338,XAB2
16339,SCGB1D4
16340,TNMD
16341,ITLN1
16342,PLEKHD1
16343,STAG3
16344,DENND4B
16345,RASL11B
16346,IFT52
16347,TAOK1
16348,ZHX2
16349,EI24
16350,ZNF57
16351,DEFA3
16352,GPANK1
16353,ZNF75D
16354,ZFAND6
16355,IDE
16356,ZNF501
16357,ABHD3
16358,GIGYF2
16359,MFSD5
16360,RGS7
16361,CLDN17
16362,EPRS
16363,ORC3
16364,FAM105B
16365,OR2A14
16366,TAX1BP1
16367,RALYL
16368,KCNJ1
16369,GPAM
16370,KRT9
16371,HEXDC
16372,RFX5
16373,NLGN1
16374,PRY2
16375,XPO7
16376,C12ORF57
16377,TXNL4B
16378,NUCB2
16379,ADORA1
16380,HADH
16381,FAM193B
16382,NMB
16383,PLAC1L
16384,MT1B
16385,TMTC1
16386,SDS
16387,DGCR8
16388,KIAA0240
16389,DYRK4
16390,HSFX1
16391,JMJD8
16392,C17ORF97
16393,KIAA1432
16394,GCFC1
16395,NDUFA12
16396,ACTL10
16397,CCP110
16398,AGFG1
16399,PTGIS
16400,ZSCAN20
16401,TYRP1
16402,TAAR2
16403,SPC24
16404,ZSCAN16
16405,PLEKHG7
16406,OR13D1
16407,HLF
16408,MYL5
16409,GALE
16410,HPDL
16411,SCUBE3
16412,ACAP1
16413,RABL5
16414,GABRB1
16415,COLEC12
16416,TMEM151B
16417,PRDM1
16418,ROMO1
16419,SLCO1B7
16420,TMEM219
16421,CTAG2
16422,LMBRD1
16423,GP1BB
16424,NSMAF
16425,LYRM2
16426,AQP9
16427,PDCD6
16428,C14ORF133
16429,SCML2
16430,CMC2
16431,WDR47
16432,C17ORF85
16433,ACTR5
16434,SNN
16435,BCL3
16436,KLRC3
16437,ZNF33A
16438,RPL10
16439,MGST3
16440,HOMEZ
16441,NLRP13
16442,CNN1
16443,AP2A1
16444,RSL24D1
16445,EIF4A2
16446,NAALAD2
16447,FAM78B
16448,ZNF189
16449,MRPL19
16450,TBC1D2B
16451,SETD2
16452,FOXD4L2
16453,LOC643669
16454,ABCA6
16455,KISS1
16456,EFEMP1
16457,SYCE2
16458,LMO4
16459,RAB6A
16460,PIGU
16461,MTR
16462,C14ORF49
16463,NRP2
16464,CPNE5
16465,LCN15
16466,SLC6A15
16467,AGBL2
16468,ICAM1
16469,CPLX4
16470,GLT1D1
16471,OPN1SW
16472,FAF1
16473,CYB5A
16474,FAM47A
16475,USP17L7
16476,HAP1
16477,AURKB
16478,LRRC23
16479,ASPG
16480,ZNF512
16481,FAM172A
16482,PTP4A1
16483,BTBD10
16484,BTF3
16485,OSR1
16486,RNF4
16487,GCNT3
16488,RPL36A
16489,C3ORF62
16490,C11ORF1
16491,MESDC2
16492,PHF5A
16493,TLR5
16494,SUCNR1
16495,SERTAD4
16496,C8ORF38
16497,TRIL
16498,ZNF648
16499,FRMD3
16500,GCN1L1
16501,OR12D2
16502,TNIP3
16503,SNCAIP
16504,MED21
16505,OR2J2
16506,AQP11
16507,EPS15L1
16508,GATAD2B
16509,APBA1
16510,HERC2
16511,ADIPOQ
16512,GATA4
16513,AOAH
16514,DUX4L7
16515,OMP
16516,C1QTNF5
16517,CENPN
16518,MFSD2B
16519,ZNF91
16520,DHRS12
16521,NGF
16522,GLRX2
16523,ANAPC1
16524,C18ORF32
16525,SRD5A2
16526,PLAC1
16527,POLR2D
16528,HDAC4
16529,CHMP1B
16530,PPA2
16531,OSTN
16532,C11ORF49
16533,LRRK2
16534,ADCY5
16535,H1FX
16536,OPCML
16537,NOTCH1
16538,ZDHHC16
16539,CEP192
16540,AIM1
16541,TANC2
16542,HOXA5
16543,PLCXD3
16544,MST4
16545,TRIM17
16546,SLC12A9
16547,THNSL1
16548,PPIL6
16549,KRT5
16550,NIPSNAP1
16551,MACROD1
16552,PHF21B
16553,DCT
16554,FGL2
16555,TANC1
16556,SPIRE2
16557,HTATSF1
16558,PDIA4
16559,CDK5R1
16560,STRADA
16561,RSPO3
16562,PAPPA
16563,NSF
16564,PSMC3
16565,CTSF
16566,DOC2A
16567,ZNF770
16568,SRSF8
16569,REG4
16570,TMEM121
16571,ZP4
16572,MXD3
16573,PABPC3
16574,RPUSD2
16575,MS4A12
16576,SLC38A3
16577,CPSF7
16578,DNAJC21
16579,SPATA2L
16580,GOLGA6A
16581,ZNF682
16582,SNX15
16583,GIMAP4
16584,AGXT2L1
16585,RYK
16586,C16ORF82
16587,ADTRP
16588,HDHD1
16589,ZIC3
16590,APITD1-CORT
16591,SLC52A1
16592,CHSY3
16593,NKAPL
16594,TLK1
16595,EHF
16596,ZNF229
16597,WDR36
16598,ASPHD2
16599,TMEFF1
16600,NTM
16601,SPCS1
16602,HOXB4
16603,WWOX
16604,CDHR5
16605,BCL9
16606,TMEM69
16607,NPTN
16608,TMIGD2
16609,GAGE12H
16610,ABI1
16611,GFRA2
16612,CEACAM18
16613,AQP3
16614,SLC27A4
16615,CD244
16616,NEK4
16617,ZNF618
16618,PPP1CC
16619,AK3
16620,CCNT2
16621,ASF1A
16622,CA6
16623,RAB27A
16624,AMMECR1L
16625,REXO4
16626,BLMH
16627,ZBTB7A
16628,ZNF225
16629,OR4A5
16630,SLC30A4
16631,PLCL2
16632,BLID
16633,ZNF285
16634,PHB2
16635,PRMT5
16636,RGS20
16637,HYAL4
16638,PCYOX1
16639,ZNF90
16640,TTF1
16641,ZNF696
16642,STX17
16643,TMEM8A
16644,NTRK2
16645,RUFY1
16646,TTC1
16647,GTF2A2
16648,GIMAP6
16649,RETSAT
16650,TPRG1
16651,LIMS1
16652,C5ORF34
16653,GRAPL
16654,FOXM1
16655,NLRP14
16656,PDSS1
16657,SRF
16658,BICD2
16659,TMEM242
16660,LOC100133267
16661,SCRN2
16662,TCTE3
16663,UBE2QL1
16664,GHDC
16665,BET1L
16666,FAM120AOS
16667,KRTAP10-10
16668,CSF3R
16669,VCX3B
16670,PLAU
16671,OR52I1
16672,OR5H15
16673,PXDNL
16674,GRID2IP
16675,ZNF318
16676,COTL1
16677,PDGFRB
16678,PAPLN
16679,CETN2
16680,CDHR1
16681,DIXDC1
16682,KRTAP10-9
16683,ABI2
16684,BACE1
16685,PARN
16686,HNF4A
16687,NEDD8-MDP1
16688,CTHRC1
16689,KIRREL2
16690,OR52A5
16691,HAPLN1
16692,MSGN1
16693,MOB3B
16694,ZIC5
16695,THOC1
16696,PDXK
16697,RFC4
16698,CCDC57
16699,CCL4L2
16700,FFAR3
16701,CLPSL1
16702,TRIM65
16703,CRLF3
16704,PTPRB
16705,MT-CO1
16706,C1ORF127
16707,GPBP1L1
16708,IQCA1
16709,SLCO5A1
16710,ATXN7L2
16711,CYP11B1
16712,B4GALT4
16713,CCDC144A
16714,TNNI2
16715,TMEM212
16716,HSD11B2
16717,EDC3
16718,LMAN2L
16719,SP5
16720,IFI27L2
16721,CALML6
16722,SCARB2
16723,JRK
16724,QRSL1
16725,CCDC147
16726,MTNR1B
16727,NCALD
16728,FAM135B
16729,IL17A
16730,C11ORF63
16731,KRTAP9-2
16732,UNC93B1
16733,TP53TG3B
16734,ARSA
16735,ZNRF3
16736,SLC30A5
16737,RBM15
16738,MED13L
16739,C12ORF77
16740,OR52M1
16741,CPNE8
16742,GNLY
16743,OR1N1
16744,ABCG5
16745,OR1K1
16746,BRD4
16747,PCSK9
16748,STEAP4
16749,FBRS
16750,CPS1
16751,C11ORF35
16752,TC2N
16753,OR1D2
16754,LIG1
16755,RANBP1
16756,SMPD3
16757,SRSF12
16758,RAB40C
16759,CYP24A1
16760,CXORF59
16761,ZNF610
16762,STX16
16763,ASIC4
16764,DCDC5
16765,CERS4
16766,CYP51A1
16767,BRIP1
16768,NAP1L1
16769,ORMDL2
16770,SOX10
16771,COPS8
16772,NUBP1
16773,RNF212
16774,LRRC49
16775,DDX55
16776,ADAMTS10
16777,PRDM13
16778,TRUB2
16779,ABCB10
16780,SERPINB12
16781,RAB31
16782,DUX4L2
16783,NOVA2
16784,GALNT11
16785,BCL2L2
16786,SLC13A5
16787,CD38
16788,C11ORF34
16789,ANKDD1A
16790,SERPINA6
16791,HOXC11
16792,LUZP4
16793,SCN1B
16794,CHCHD10
16795,DPPA2
16796,TPH1
16797,COQ4
16798,GSTA3
16799,SLCO1C1
16800,ALG14
16801,OAT
16802,RXRG
16803,PELO
16804,SRRM2
16805,SPRN
16806,TRPT1
16807,SLC35G2
16808,MUC21
16809,MCOLN1
16810,PRY
16811,ARMCX5-GPRASP2
16812,PDPR
16813,FBN1
16814,OR13C2
16815,ZNF98
16816,AHNAK
16817,PBX4
16818,KCTD1
16819,FAM70B
16820,IFNW1
16821,FBXL7
16822,RNF8
16823,PTBP1
16824,RSF1
16825,OGG1
16826,CCDC8
16827,ARAP2
16828,ABHD12B
16829,FOXK2
16830,TJP3
16831,AP1AR
16832,LRRN4CL
16833,C16ORF78
16834,ITGA6
16835,RD3L
16836,ZNF30
16837,CLTCL1
16838,OTC
16839,GRIN3B
16840,TACSTD2
16841,DLX6
16842,RFX3
16843,ZMIZ1
16844,HSD3B1
16845,SEC61G
16846,OPA3
16847,NDC80
16848,BBS10
16849,NTS
16850,TSPAN31
16851,C14ORF142
16852,RAB26
16853,ZNF302
16854,TTLL9
16855,C1ORF63
16856,ITK
16857,MBD3L5
16858,CALN1
16859,OR2M7
16860,PPM1A
16861,FZR1
16862,DDX10
16863,MT-ND4L
16864,HOMER1
16865,IRAK4
16866,CLCNKA
16867,ZNF395
16868,FZD4
16869,OR4D5
16870,PTEN
16871,EPS8L2
16872,LUZP1
16873,DMRT3
16874,AEBP1
16875,RG9MTD2
16876,TMEM144
16877,SPHK2
16878,SYT5
16879,MICALL1
16880,C15ORF55
16881,GFAP
16882,UGDH
16883,C9ORF123
16884,MLX
16885,PCDHGA12
16886,BCL2A1
16887,GPR87
16888,UBA6
16889,CHAF1A
16890,UPF1
16891,CLEC5A
16892,BCAR3
16893,NUAK2
16894,C17ORF109
16895,TTI1
16896,DYTN
16897,ADO
16898,C17ORF67
16899,KIAA1107
16900,ZNF678
16901,NRM
16902,TECTA
16903,ILVBL
16904,NUP153
16905,CXXC11
16906,SPANXN1
16907,DEPDC4
16908,ARF5
16909,SNX13
16910,TEKT2
16911,CAPN12
16912,GCOM1
16913,C15ORF57
16914,ENSA
16915,IARS2
16916,FLYWCH1
16917,TRIM56
16918,OR6M1
16919,KIF22
16920,SH3BGR
16921,HDGFL1
16922,LCN2
16923,ANKS1A
16924,RELA
16925,TIMM21
16926,DIP2C
16927,ARHGAP11B
16928,SNRPE
16929,SBNO1
16930,OXSM
16931,BBS7
16932,SRRM1
16933,SPACA5
16934,DHRSX
16935,MLPH
16936,GPR179
16937,CACNA2D3
16938,PDZD8
16939,IFT140
16940,WHAMM
16941,JAG2
16942,GALNT6
16943,PPAT
16944,LRRC61
16945,NOTO
16946,KRTAP4-4
16947,POM121
16948,CAMKK1
16949,C5ORF65
16950,ARMS2
16951,CST9L
16952,BORA
16953,PKD2L2
16954,NDST3
16955,MMADHC
16956,TMEM72
16957,LRP2BP
16958,FZD9
16959,NR3C1
16960,SOX13
16961,PUM2
16962,TATDN2
16963,MND1
16964,CUL5
16965,RCBTB2
16966,MAGEC1
16967,UGT2B10
16968,FAM124B
16969,POLR3A
16970,ZIM2
16971,ULBP2
16972,BCL7C
16973,RECQL5
16974,PIK3R3
16975,PRPF19
16976,PINX1
16977,CNPY2
16978,SH3TC1
16979,RBM47
16980,ABCD4
16981,LMTK2
16982,SUN5
16983,SAMD5
16984,UBE2NL
16985,HEY1
16986,TFAM
16987,PYGL
16988,GRK6
16989,QSOX2
16990,KLC1
16991,MARCKSL1
16992,IL1R2
16993,SOX2
16994,C7ORF50
16995,TAS2R1
16996,PCDHGA5
16997,MYH14
16998,SALL3
16999,PIP4K2C
17000,C6ORF162
17001,TPPP
17002,ZNF559
17003,TMEM167B
17004,PRKX
17005,CLTB
17006,DPF1
17007,WIPF2
17008,SERTAD1
17009,CXCL13
17010,RNF138
17011,TSPAN7
17012,NT5C
17013,PIGX
17014,FAIM3
17015,NOC2L
17016,SLC26A3
17017,RABEPK
17018,CDC26
17019,NCOA2
17020,USP39
17021,PPP3R1
17022,PRDX4
17023,TOMM6
17024,FKBP4
17025,OR6X1
17026,RPS3A
17027,CCNG2
17028,MPL
17029,ORAI2
17030,PCDHGB5
17031,C17ORF51
17032,RASL12
17033,EPHB2
17034,CT47A2
17035,C1ORF168
17036,ZNF493
17037,TBKBP1
17038,PABPC1L
17039,SLC22A2
17040,ZNF441
17041,OLFML2A
17042,C7ORF59
17043,ZFP36
17044,C11ORF96
17045,RBMS2
17046,DHRS4
17047,SAMD13
17048,NEU2
17049,PSMG1
17050,PGAM5
17051,BPY2
17052,FOSL2
17053,NXNL1
17054,MYCBP2
17055,FAM76B
17056,OR52E6
17057,AMPD2
17058,SLC35F5
17059,COL8A2
17060,CRTC1
17061,OS9
17062,FOXD4
17063,PGPEP1
17064,CCR7
17065,CALD1
17066,HOPX
17067,ARPC5
17068,FEZF2
17069,SYT4
17070,MAST4
17071,ZNF418
17072,LILRA6
17073,SPRY2
17074,ZNF714
17075,RPP30
17076,H2BFM
17077,TMEM200A
17078,SEMA6C
17079,TET3
17080,HMGN5
17081,CAMTA1
17082,FARP2
17083,SUN3
17084,TRIM68
17085,RREB1
17086,IGSF9B
17087,RBM43
17088,C1ORF21
17089,CFL2
17090,STH
17091,R3HDML
17092,LRRC55
17093,NBPF16
17094,TMEM150C
17095,MSRA
17096,OR6C74
17097,NECAP1
17098,SLC2A4
17099,CA12
17100,CUTC
17101,CLEC4M
17102,IL15
17103,DPP4
17104,EPHA8
17105,PDCD1
17106,PCDHA6
17107,CKB
17108,IL1RL1
17109,EXOC1
17110,CHMP2A
17111,FAM18A
17112,HOXD9
17113,ITPKA
17114,CDC42EP2
17115,RAB34
17116,TRIM29
17117,S100A11
17118,USP44
17119,TUBG1
17120,ZSWIM7
17121,KLF6
17122,HOXA13
17123,OR5B21
17124,MAPK9
17125,VPS13C
17126,METTL2B
17127,MRPL9
17128,SLC16A14
17129,PCGF6
17130,FUT6
17131,IP6K2
17132,TRAPPC6A
17133,PCDHAC2
17134,SPANXB1
17135,TXNRD3NB
17136,C1ORF173
17137,NEFM
17138,GAL
17139,ST8SIA3
17140,ACSM4
17141,TEX9
17142,CTSC
17143,ZRANB1
17144,RNF13
17145,POF1B
17146,USP37
17147,IMPACT
17148,SND1
17149,DEAF1
17150,HIST1H4I
17151,TMEM207
17152,CEP95
17153,KRTAP12-4
17154,NSA2
17155,SLC25A16
17156,NPRL3
17157,C3ORF24
17158,LMO3
17159,ZNF354C
17160,SMAP2
17161,LRFN1
17162,TRPM5
17163,ZNF695
17164,ZSWIM1
17165,RGS16
17166,APPL1
17167,DEF8
17168,LONP2
17169,PIGH
17170,AP3D1
17171,EMCN
17172,UBE2E1
17173,OR10G9
17174,ITFG3
17175,TBL1XR1
17176,PRSS57
17177,FLAD1
17178,WDR65
17179,RFTN2
17180,KIAA1609
17181,TADA1
17182,GPR111
17183,NR6A1
17184,MAOA
17185,XYLB
17186,COL24A1
17187,UXS1
17188,EEF2K
17189,SEMA5B
17190,PCF11
17191,CSHL1
17192,DDX50
17193,ZKSCAN2
17194,ZNF643
17195,FAM156B
17196,CAPZB
17197,CHST12
17198,UTS2R
17199,ZDHHC20
17200,RNF14
17201,PLXDC1
17202,PRR20B
17203,CLIC6
17204,LILRB3
17205,UHRF1BP1L
17206,PTPRS
17207,OR5W2
17208,LPAR1
17209,SNW1
17210,PPP1R2
17211,HAL
17212,TMEM74
17213,RPL15
17214,SEMA3E
17215,STRA13
17216,GTF2E2
17217,MADCAM1
17218,CGNL1
